country_iso3,year,source,indicator_code,indicator_short,value
AND,2010,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,89.5385971069336
AND,2010,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.68835258
AND,2010,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2010,worldbank,SP.ADO.TFRT,adolescent_fertility,8.037
AND,2010,worldbank,SP.DYN.TFRT.IN,tfr,1.275
AND,2010,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.7604726056609
AND,2011,un,UN_18,mean_age_childbearing,31.345
AND,2011,un,UN_41,female_population_15_49,20539.0
AND,2011,un,UN_50,population_change,-21.9999999999914
AND,2011,un,UN_66,crude_net_migration_rate,-4.667
AND,2011,un,UN_67,median_age,38.6288958395336
AND,2011,un,UN_83,child_dependency_ratio,21.5755601106347
AND,2011,un,UN_86,total_dependency_ratio,39.2475765089197
AND,2011,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,46657.1495384811
AND,2011,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,87.3739624023438
AND,2011,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.62052774
AND,2011,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2011,worldbank,SP.ADO.TFRT,adolescent_fertility,7.621
AND,2011,worldbank,SP.DYN.TFRT.IN,tfr,1.321
AND,2011,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.6888340319763
AND,2012,un,UN_18,mean_age_childbearing,31.527
AND,2012,un,UN_41,female_population_15_49,20159.5
AND,2012,un,UN_50,population_change,-1876.0
AND,2012,un,UN_66,crude_net_migration_rate,-28.646
AND,2012,un,UN_67,median_age,38.7737075733658
AND,2012,un,UN_83,child_dependency_ratio,21.6137832277477
AND,2012,un,UN_86,total_dependency_ratio,39.2715045723556
AND,2012,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,41500.5499988288
AND,2012,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,88.5964889526367
AND,2012,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,6.71966314
AND,2012,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2012,worldbank,SP.ADO.TFRT,adolescent_fertility,6.616
AND,2012,worldbank,SP.DYN.TFRT.IN,tfr,1.26
AND,2012,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.6290967082924
AND,2013,un,UN_18,mean_age_childbearing,31.706
AND,2013,un,UN_41,female_population_15_49,19484.0
AND,2013,un,UN_50,population_change,-1405.0
AND,2013,un,UN_66,crude_net_migration_rate,-21.837
AND,2013,un,UN_67,median_age,39.1237354050784
AND,2013,un,UN_83,child_dependency_ratio,21.6784902860852
AND,2013,un,UN_86,total_dependency_ratio,39.4602865488941
AND,2013,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,42470.3230369366
AND,2013,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,87.8670120239258
AND,2013,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,6.79758358
AND,2013,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2013,worldbank,SP.ADO.TFRT,adolescent_fertility,5.362
AND,2013,worldbank,SP.DYN.TFRT.IN,tfr,1.142
AND,2013,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5809399121053
AND,2014,un,UN_18,mean_age_childbearing,31.847
AND,2014,un,UN_41,female_population_15_49,18935.0
AND,2014,un,UN_50,population_change,-1508.0
AND,2014,un,UN_66,crude_net_migration_rate,-23.516
AND,2014,un,UN_67,median_age,39.529717267
AND,2014,un,UN_83,child_dependency_ratio,21.5918552721217
AND,2014,un,UN_86,total_dependency_ratio,39.5371281507834
AND,2014,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,44369.6712976777
AND,2014,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,89.3149490356445
AND,2014,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,6.77313089
AND,2014,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2014,worldbank,SP.ADO.TFRT,adolescent_fertility,4.947
AND,2014,worldbank,SP.DYN.TFRT.IN,tfr,1.168
AND,2014,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.544042920911
AND,2015,un,UN_18,mean_age_childbearing,31.953
AND,2015,un,UN_41,female_population_15_49,18384.0
AND,2015,un,UN_50,population_change,-1619.0
AND,2015,un,UN_66,crude_net_migration_rate,-25.951
AND,2015,un,UN_67,median_age,39.9393872980505
AND,2015,un,UN_83,child_dependency_ratio,21.3483688463655
AND,2015,un,UN_86,total_dependency_ratio,39.3620205257924
AND,2015,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,38654.95287916
AND,2015,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,90.8539199829102
AND,2015,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,6.91368532
AND,2015,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2015,worldbank,SP.ADO.TFRT,adolescent_fertility,4.936
AND,2015,worldbank,SP.DYN.TFRT.IN,tfr,1.223
AND,2015,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5180850122057
AND,2016,un,UN_18,mean_age_childbearing,32.115
AND,2016,un,UN_41,female_population_15_49,18185.0
AND,2016,un,UN_50,population_change,1634.99999999999
AND,2016,un,UN_66,crude_net_migration_rate,19.603
AND,2016,un,UN_67,median_age,40.3664835579785
AND,2016,un,UN_83,child_dependency_ratio,20.9963384081711
AND,2016,un,UN_86,total_dependency_ratio,39.1048371555213
AND,2016,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,40129.8385811474
AND,2016,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,95.5604400634766
AND,2016,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,6.94162941
AND,2016,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2016,worldbank,SP.ADO.TFRT,adolescent_fertility,4.576
AND,2016,worldbank,SP.DYN.TFRT.IN,tfr,1.184
AND,2016,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5027454634853
AND,2017,un,UN_18,mean_age_childbearing,32.204
AND,2017,un,UN_41,female_population_15_49,18377.5
AND,2017,un,UN_50,population_change,1527.0
AND,2017,un,UN_66,crude_net_migration_rate,18.397
AND,2017,un,UN_67,median_age,40.7994401246325
AND,2017,un,UN_83,child_dependency_ratio,20.4783230468162
AND,2017,un,UN_86,total_dependency_ratio,38.7974183350896
AND,2017,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,40672.9717424447
AND,2017,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,95.4148483276367
AND,2017,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.07158232
AND,2017,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2017,worldbank,SP.ADO.TFRT,adolescent_fertility,4.326
AND,2017,worldbank,SP.DYN.TFRT.IN,tfr,1.129
AND,2017,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.4977035522461
AND,2018,un,UN_18,mean_age_childbearing,32.3
AND,2018,un,UN_41,female_population_15_49,18527.0
AND,2018,un,UN_50,population_change,1272.00000000001
AND,2018,un,UN_66,crude_net_migration_rate,15.207
AND,2018,un,UN_67,median_age,41.294396447353
AND,2018,un,UN_83,child_dependency_ratio,19.6696572348746
AND,2018,un,UN_86,total_dependency_ratio,38.3243616287095
AND,2018,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,42819.7577456133
AND,2018,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,97.8036804199219
AND,2018,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.37781096
AND,2018,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2018,worldbank,SP.ADO.TFRT,adolescent_fertility,3.832
AND,2018,worldbank,SP.DYN.TFRT.IN,tfr,1.053
AND,2018,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5080998493791
AND,2019,un,UN_18,mean_age_childbearing,32.364
AND,2019,un,UN_41,female_population_15_49,18664.0
AND,2019,un,UN_50,population_change,1351.0
AND,2019,un,UN_66,crude_net_migration_rate,16.284
AND,2019,un,UN_67,median_age,41.7308972345425
AND,2019,un,UN_83,child_dependency_ratio,18.9303567883633
AND,2019,un,UN_86,total_dependency_ratio,38.011405677573
AND,2019,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,41257.816459345
AND,2019,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,96.3111114501953
AND,2019,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.32238626
AND,2019,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2019,worldbank,SP.ADO.TFRT,adolescent_fertility,3.526
AND,2019,worldbank,SP.DYN.TFRT.IN,tfr,1.045
AND,2019,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5391793666245
AND,2020,un,UN_18,mean_age_childbearing,32.489
AND,2020,un,UN_41,female_population_15_49,18676.0
AND,2020,un,UN_50,population_change,462.000000000003
AND,2020,un,UN_66,crude_net_migration_rate,7.394
AND,2020,un,UN_67,median_age,42.1247523833695
AND,2020,un,UN_83,child_dependency_ratio,18.5127655775754
AND,2020,un,UN_86,total_dependency_ratio,38.1539010890912
AND,2020,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,37361.1070081615
AND,2020,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,96.9991226196289
AND,2020,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,8.78462029
AND,2020,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2020,worldbank,SP.ADO.TFRT,adolescent_fertility,3.119
AND,2020,worldbank,SP.DYN.TFRT.IN,tfr,1.028
AND,2020,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.5907780427517
AND,2021,un,UN_18,mean_age_childbearing,32.505
AND,2021,un,UN_41,female_population_15_49,18678.0
AND,2021,un,UN_50,population_change,1505.0
AND,2021,un,UN_66,crude_net_migration_rate,19.32
AND,2021,un,UN_67,median_age,42.511038043535
AND,2021,un,UN_83,child_dependency_ratio,18.0213385063046
AND,2021,un,UN_86,total_dependency_ratio,38.1950445287012
AND,2021,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,42425.7066454357
AND,2021,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,98.0232086181641
AND,2021,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,8.64671707
AND,2021,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2021,worldbank,SP.ADO.TFRT,adolescent_fertility,3.5
AND,2021,worldbank,SP.DYN.TFRT.IN,tfr,1.058
AND,2021,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.6627318165299
AND,2022,un,UN_18,mean_age_childbearing,32.511
AND,2022,un,UN_41,female_population_15_49,18773.5
AND,2022,un,UN_50,population_change,1178.0
AND,2022,un,UN_66,crude_net_migration_rate,13.826
AND,2022,un,UN_67,median_age,42.8317961970567
AND,2022,un,UN_83,child_dependency_ratio,17.4867603338736
AND,2022,un,UN_86,total_dependency_ratio,38.1692423703986
AND,2022,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,42414.0479861228
AND,2022,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,98.0160369873047
AND,2022,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.52135801
AND,2022,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2022,worldbank,SP.ADO.TFRT,adolescent_fertility,3.527
AND,2022,worldbank,SP.DYN.TFRT.IN,tfr,1.071
AND,2022,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.7548766267286
AND,2023,un,UN_18,mean_age_childbearing,32.518
AND,2023,un,UN_41,female_population_15_49,18875.5
AND,2023,un,UN_50,population_change,1124.00000000001
AND,2023,un,UN_66,crude_net_migration_rate,13.122
AND,2023,un,UN_67,median_age,43.1622575673512
AND,2023,un,UN_83,child_dependency_ratio,16.932112538791
AND,2023,un,UN_86,total_dependency_ratio,38.2472878356544
AND,2023,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,46812.4261013102
AND,2023,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,99.4687423706055
AND,2023,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.69928026
AND,2023,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2023,worldbank,SP.ADO.TFRT,adolescent_fertility,3.48
AND,2023,worldbank,SP.DYN.TFRT.IN,tfr,1.082
AND,2023,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.8201609217082
AND,2024,un,UN_18,mean_age_childbearing,32.518
AND,2024,un,UN_41,female_population_15_49,18958.0
AND,2024,un,UN_50,population_change,1038.99999999999
AND,2024,un,UN_66,crude_net_migration_rate,12.056
AND,2024,un,UN_67,median_age,43.4946794163724
AND,2024,un,UN_83,child_dependency_ratio,16.4686683521185
AND,2024,un,UN_86,total_dependency_ratio,38.5635891668851
AND,2024,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,49303.6491674336
AND,2024,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,101.475868225098
AND,2024,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
AND,2024,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
AND,2024,worldbank,SP.ADO.TFRT,adolescent_fertility,
AND,2024,worldbank,SP.DYN.TFRT.IN,tfr,
AND,2024,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,88.8850044816278
ARE,1970,un,UN_18,mean_age_childbearing,28.032
ARE,1970,un,UN_2,contraceptive_prevalence_modern,7.7
ARE,1970,un,UN_4,unmet_need_family_planning,28.5
ARE,1970,un,UN_41,female_population_15_49,42659.0
ARE,1970,un,UN_50,population_change,47715.0
ARE,1970,un,UN_66,crude_net_migration_rate,142.363
ARE,1970,un,UN_67,median_age,22.0047801123903
ARE,1970,un,UN_83,child_dependency_ratio,43.3329524535009
ARE,1970,un,UN_86,total_dependency_ratio,45.5141242937853
ARE,1970,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,2394.06811471055
ARE,1970,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1970,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1970,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1970,worldbank,SP.ADO.TFRT,adolescent_fertility,156.519
ARE,1970,worldbank,SP.DYN.TFRT.IN,tfr,6.519
ARE,1970,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,81.2230740162758
ARE,1971,un,UN_18,mean_age_childbearing,28.049
ARE,1971,un,UN_2,contraceptive_prevalence_modern,8.1
ARE,1971,un,UN_4,unmet_need_family_planning,28.5
ARE,1971,un,UN_41,female_population_15_49,47710.5
ARE,1971,un,UN_50,population_change,49268.0
ARE,1971,un,UN_66,crude_net_migration_rate,123.647
ARE,1971,un,UN_67,median_age,22.2229176794319
ARE,1971,un,UN_83,child_dependency_ratio,41.663769161097
ARE,1971,un,UN_86,total_dependency_ratio,43.813718293777
ARE,1971,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,2805.42642722587
ARE,1971,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1971,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1971,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1971,worldbank,SP.ADO.TFRT,adolescent_fertility,154.512
ARE,1971,worldbank,SP.DYN.TFRT.IN,tfr,6.519
ARE,1971,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,81.9570973473456
ARE,1972,un,UN_18,mean_age_childbearing,28.066
ARE,1972,un,UN_2,contraceptive_prevalence_modern,8.6
ARE,1972,un,UN_4,unmet_need_family_planning,28.4
ARE,1972,un,UN_41,female_population_15_49,53081.0
ARE,1972,un,UN_50,population_change,50705.0
ARE,1972,un,UN_66,crude_net_migration_rate,108.796
ARE,1972,un,UN_67,median_age,22.6273481690668
ARE,1972,un,UN_83,child_dependency_ratio,40.2808120982287
ARE,1972,un,UN_86,total_dependency_ratio,42.4459140729778
ARE,1972,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,3675.41681419534
ARE,1972,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1972,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1972,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1972,worldbank,SP.ADO.TFRT,adolescent_fertility,151.944
ARE,1972,worldbank,SP.DYN.TFRT.IN,tfr,6.502
ARE,1972,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,82.6411933998997
ARE,1973,un,UN_18,mean_age_childbearing,28.091
ARE,1973,un,UN_2,contraceptive_prevalence_modern,9.0
ARE,1973,un,UN_4,unmet_need_family_planning,28.3
ARE,1973,un,UN_41,female_population_15_49,58733.5
ARE,1973,un,UN_50,population_change,52065.0
ARE,1973,un,UN_66,crude_net_migration_rate,96.799
ARE,1973,un,UN_67,median_age,23.1479280041323
ARE,1973,un,UN_83,child_dependency_ratio,39.2689585407055
ARE,1973,un,UN_86,total_dependency_ratio,41.4935008089539
ARE,1973,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,9695.81418807304
ARE,1973,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1973,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1973,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1973,worldbank,SP.ADO.TFRT,adolescent_fertility,148.683
ARE,1973,worldbank,SP.DYN.TFRT.IN,tfr,6.464
ARE,1973,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,83.2266727906458
ARE,1974,un,UN_18,mean_age_childbearing,28.115
ARE,1974,un,UN_2,contraceptive_prevalence_modern,9.5
ARE,1974,un,UN_4,unmet_need_family_planning,28.3
ARE,1974,un,UN_41,female_population_15_49,64614.0
ARE,1974,un,UN_50,population_change,53311.0
ARE,1974,un,UN_66,crude_net_migration_rate,86.844
ARE,1974,un,UN_67,median_age,23.7425114185896
ARE,1974,un,UN_83,child_dependency_ratio,38.6133805962622
ARE,1974,un,UN_86,total_dependency_ratio,40.9491491231862
ARE,1974,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,23822.9715560307
ARE,1974,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1974,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1974,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1974,worldbank,SP.ADO.TFRT,adolescent_fertility,146.143
ARE,1974,worldbank,SP.DYN.TFRT.IN,tfr,6.411
ARE,1974,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,83.6648461362916
ARE,1975,un,UN_18,mean_age_childbearing,28.139
ARE,1975,un,UN_2,contraceptive_prevalence_modern,9.9
ARE,1975,un,UN_4,unmet_need_family_planning,28.1
ARE,1975,un,UN_41,female_population_15_49,70669.5
ARE,1975,un,UN_50,population_change,54229.0
ARE,1975,un,UN_66,crude_net_migration_rate,78.069
ARE,1975,un,UN_67,median_age,24.3944682456147
ARE,1975,un,UN_83,child_dependency_ratio,38.2225384826757
ARE,1975,un,UN_86,total_dependency_ratio,40.7246252832086
ARE,1975,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,27117.1880729614
ARE,1975,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1975,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1975,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1975,worldbank,SP.ADO.TFRT,adolescent_fertility,144.479
ARE,1975,worldbank,SP.DYN.TFRT.IN,tfr,6.353
ARE,1975,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,83.8978876754588
ARE,1976,un,UN_18,mean_age_childbearing,28.155
ARE,1976,un,UN_2,contraceptive_prevalence_modern,10.4
ARE,1976,un,UN_4,unmet_need_family_planning,28.0
ARE,1976,un,UN_41,female_population_15_49,80507.5
ARE,1976,un,UN_50,population_change,91790.0
ARE,1976,un,UN_66,crude_net_migration_rate,128.117
ARE,1976,un,UN_67,median_age,24.5676828673425
ARE,1976,un,UN_83,child_dependency_ratio,37.7602284124402
ARE,1976,un,UN_86,total_dependency_ratio,40.2227431122789
ARE,1976,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,31196.9791785759
ARE,1976,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1976,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1976,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1976,worldbank,SP.ADO.TFRT,adolescent_fertility,142.563
ARE,1976,worldbank,SP.DYN.TFRT.IN,tfr,6.291
ARE,1976,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,83.8691315636637
ARE,1977,un,UN_18,mean_age_childbearing,28.177
ARE,1977,un,UN_2,contraceptive_prevalence_modern,10.9
ARE,1977,un,UN_4,unmet_need_family_planning,27.9
ARE,1977,un,UN_41,female_population_15_49,94484.5
ARE,1977,un,UN_50,population_change,96896.0000000001
ARE,1977,un,UN_66,crude_net_migration_rate,114.207
ARE,1977,un,UN_67,median_age,24.4279619828398
ARE,1977,un,UN_83,child_dependency_ratio,37.4189970828626
ARE,1977,un,UN_86,total_dependency_ratio,39.6546825118254
ARE,1977,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,35020.3604355962
ARE,1977,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1977,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1977,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1977,worldbank,SP.ADO.TFRT,adolescent_fertility,141.084
ARE,1977,worldbank,SP.DYN.TFRT.IN,tfr,6.223
ARE,1977,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,83.3878322179769
ARE,1978,un,UN_18,mean_age_childbearing,28.189
ARE,1978,un,UN_2,contraceptive_prevalence_modern,11.5
ARE,1978,un,UN_4,unmet_need_family_planning,27.8
ARE,1978,un,UN_41,female_population_15_49,109210.0
ARE,1978,un,UN_50,population_change,101234.0
ARE,1978,un,UN_66,crude_net_migration_rate,101.769
ARE,1978,un,UN_67,median_age,24.5231385394533
ARE,1978,un,UN_83,child_dependency_ratio,37.5248430522659
ARE,1978,un,UN_86,total_dependency_ratio,39.5563472759081
ARE,1978,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,29379.1277424991
ARE,1978,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1978,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1978,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1978,worldbank,SP.ADO.TFRT,adolescent_fertility,139.142
ARE,1978,worldbank,SP.DYN.TFRT.IN,tfr,6.151
ARE,1978,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,82.6247971931856
ARE,1979,un,UN_18,mean_age_childbearing,28.208
ARE,1979,un,UN_2,contraceptive_prevalence_modern,12.1
ARE,1979,un,UN_4,unmet_need_family_planning,27.6
ARE,1979,un,UN_41,female_population_15_49,124495.0
ARE,1979,un,UN_50,population_change,104239.0
ARE,1979,un,UN_66,crude_net_migration_rate,90.172
ARE,1979,un,UN_67,median_age,24.8039181009241
ARE,1979,un,UN_83,child_dependency_ratio,37.9401513688489
ARE,1979,un,UN_86,total_dependency_ratio,39.7832924104064
ARE,1979,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,34238.2864453187
ARE,1979,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1979,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1979,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1979,worldbank,SP.ADO.TFRT,adolescent_fertility,135.061
ARE,1979,worldbank,SP.DYN.TFRT.IN,tfr,6.059
ARE,1979,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,81.7871675264013
ARE,1980,un,UN_18,mean_age_childbearing,28.224
ARE,1980,un,UN_2,contraceptive_prevalence_modern,12.7
ARE,1980,un,UN_4,unmet_need_family_planning,27.5
ARE,1980,un,UN_41,female_population_15_49,140162.5
ARE,1980,un,UN_50,population_change,103140.0
ARE,1980,un,UN_66,crude_net_migration_rate,76.94
ARE,1980,un,UN_67,median_age,25.2252123412904
ARE,1980,un,UN_83,child_dependency_ratio,38.4058300819097
ARE,1980,un,UN_86,total_dependency_ratio,40.0836060667497
ARE,1980,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,42925.2338784407
ARE,1980,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1980,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1980,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1980,worldbank,SP.ADO.TFRT,adolescent_fertility,129.986
ARE,1980,worldbank,SP.DYN.TFRT.IN,tfr,5.953
ARE,1980,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1041461310978
ARE,1981,un,UN_18,mean_age_childbearing,28.373
ARE,1981,un,UN_2,contraceptive_prevalence_modern,13.2
ARE,1981,un,UN_4,unmet_need_family_planning,27.4
ARE,1981,un,UN_41,female_population_15_49,155641.0
ARE,1981,un,UN_50,population_change,65170.0000000001
ARE,1981,un,UN_66,crude_net_migration_rate,34.186
ARE,1981,un,UN_67,median_age,25.4504124910545
ARE,1981,un,UN_83,child_dependency_ratio,39.5097775040419
ARE,1981,un,UN_86,total_dependency_ratio,41.1264659840378
ARE,1981,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,44854.4800315615
ARE,1981,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1981,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
ARE,1981,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
ARE,1981,worldbank,SP.ADO.TFRT,adolescent_fertility,122.175
ARE,1981,worldbank,SP.DYN.TFRT.IN,tfr,5.814
ARE,1981,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,80.6536345381341
ARE,1982,un,UN_18,mean_age_childbearing,28.524
ARE,1982,un,UN_2,contraceptive_prevalence_modern,13.9
ARE,1982,un,UN_4,unmet_need_family_planning,27.3
ARE,1982,un,UN_41,female_population_15_49,171235.0
ARE,1982,un,UN_50,population_change,67859.9999999999
ARE,1982,un,UN_66,crude_net_migration_rate,32.816
ARE,1982,un,UN_67,median_age,25.4416546309167
ARE,1982,un,UN_83,child_dependency_ratio,41.1505321255458
ARE,1982,un,UN_86,total_dependency_ratio,42.7860522937987
ARE,1982,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,39972.4946674594
ARE,1982,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
ARE,1982,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
